"","soc","certificate","confidence_entry","confidence_cert","confidence","SOC","Raw"
"1135","smart automation certification alliance","saca c-104 certified industry 4.0 associate -iiot, networking & data analytics",0.28617869323572,0.171343771230725,0.0705464770937193,"43-6014","citrix certified associate - networking"
"1136","computing technology industry association (comptia)","comptia it fundamentals",0.238203699161721,0.328382919769937,0.112537891767403,"43-6014","it infrastructure library certification"
"1164","society of broadcast engineers, inc.","professional broadcast engineer",0.236839849878061,0.472677083875935,0.161060498202893,"49-9041","licensed professional engineer"
"1175","american society of plumbing engineers","certified plumbing design technician",0.0745392964589507,0.111572283874063,0.0119649620631954,"49-3023","certified lube technician"
"1178","associated locksmiths of america","certified master safe technician",0.198531667985555,0.297167167799526,0.0848790148009075,"49-3023","master certified technician"
"1183","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"43-6014","itil certification"
"1185","cloud credential council","big data foundation certification",0.162083957427401,0.242611322733379,0.0565745112770041,"43-6014","itil foundation"
"1194","aabc commissioning group","certified commissioning authority",0.0105305429451275,0.0210165068652759,0.000318405830003483,"33-2011","certified rehabilitation counselor"
"1204","project management institute","project management institute",0.312594416241306,0.623865524238908,0.280570441857171,"49-1011","project management certification"
"1209","professional lighting and sound association","certified entertainment electrician",0.164539733517618,0.328382919769937,0.0777357983406942,"49-2098","electrician certification"
"1225","project management institute","project management institute",0.312594416241306,0.623865524238908,0.280570441857171,"51-8021","project management certification"
"1237","aabc commissioning group","certified commissioning authority",0.0105305429451275,0.0210165068652759,0.000318405830003483,"49-3023","bmw certified"
"1245","international code council","permit technician",0.222399986836821,0.191619807450212,0.0613119134660444,"49-9071","certified maintenance technician"
"1250","electronic security association","certified service technician",0.209034136338652,0.417183366928958,0.125462492931663,"49-9071","certified service technician"
"1261","esco group","carbon monoxide safety certification",0.307293665888702,0.338535657644059,0.149667581595138,"49-9012","occupational safety and health administration certification"
"1264","","",0,0,0,"49-9012","pipefitter"
"1267","green business certification inc.","green business certification inc.",0.162083957427401,0.242611322733379,0.0565745112770041,"49-3011","business license"
"1273","","",0,0,0,"35-1011","hazwoper"
"1274","national board of surgical technology and surgical assisting","certified surgical first assistant",0.167020190567863,0.25,0.0600729137137654,"35-1011","first aid cpr aed"
"1275","asis","physical security professional",0.154863480868914,0.309071377024106,0.0688616646804844,"17-3023","security clearance"
"1276","cisco systems, inc.","cisco certified devnet professional",0.257144628883202,0.384900514136823,0.142395302358744,"17-3023","cisco certified network professional"
"1277","cisco systems, inc.","cisco certified devnet professional",0.257144628883202,0.384900514136823,0.142395302358744,"17-3023","cisco certified internetwork professional"
"1278","cisco systems, inc.","cisco certified devnet professional",0.257144628883202,0.384900514136823,0.142395302358744,"17-3023","cisco certified design professional"
"1282","eta international","industrial electronics",0.327477981241442,0.463607065536159,0.218424758451398,"49-2096","mobile electronics certified professional"
"1283","eta international","industrial electronics",0.327477981241442,0.463607065536159,0.218424758451398,"49-2096","mobile electronics certified professional"
"1287","building industry consulting service international","bicsi technician",0.167020190567863,0.5,0.120145827427531,"49-9071","bicsi certification"
"1288","building industry consulting service international","bicsi installer 1",0.310331645258505,0.619349561278367,0.276523223971703,"49-9071","bicsi installer"
"1289","building industry consulting service international","bicsi technician",0.167020190567863,0.5,0.120145827427531,"49-2022","bicsi certification"
"1290","building industry consulting service international","bicsi technician",0.231028944081686,0.691619807450212,0.22988123904324,"49-2022","bicsi technician"
"1298","certtec","certtec basic electricity and electronics certification",0.324192472410029,0.323506269219893,0.150888222082326,"49-9071","basic electricity certificate"
